No.;Gene name;Oncogene or Tumor Suppresson gene
4175;ASGR2;#N/A
4176;CD200R1;#N/A
4177;GINS4;#N/A
4178;KIF21A;#N/A
4179;MARK4;#N/A
4180;CYBRD1;#N/A
4181;TRAM1;#N/A
4182;HSPE1;#N/A
4183;DBT;#N/A
4184;NEXN;#N/A
4185;APBB1;#N/A
4186;CD34;#N/A
4187;TNPO2;#N/A
4188;SPARCL1;#N/A
4189;PPID;#N/A
4190;UBE2S;#N/A
4191;BCAS2;#N/A
4192;PDCD6;#N/A
4193;FUBP3;#N/A
4194;CEP78;#N/A
4195;RPTN;#N/A
4196;CDK16;#N/A
4197;PPT1;#N/A
4198;CAND2;#N/A
4199;FST;#N/A
4200;FIP1L1;#N/A
4201;RPN1;#N/A
4202;VRK1;#N/A
4203;ZNF430;#N/A
4204;PDCD1LG2;x
4205;RXRG;#N/A
4206;TUBB2A;#N/A
4207;RPS6KA1;#N/A
4208;SYNE2;#N/A
4209;CLIP1;#N/A
4210;EXOC7;#N/A
4211;SRSF11;#N/A
4212;HERC1;#N/A
4213;OPRD1;#N/A
4214;PABPC4L;#N/A
4215;RTN4RL2;#N/A
4216;KPNA6;#N/A
4217;ALOX5;#N/A
4218;NME3;#N/A
4219;MAFF;#N/A
4220;KRT13;#N/A
4221;CA14;#N/A
4222;GORASP2;#N/A
4223;RPLP2;#N/A
4224;ECT2L;x
4225;LRRC14;#N/A
4226;ATP7A;#N/A
4227;NEK9;#N/A
4228;CD86;#N/A
4229;KIR2DS2;#N/A
4230;TRPC6;#N/A
4231;MELK;#N/A
4232;LRRC8A;#N/A
4233;TNFRSF13B;#N/A
4234;FIS1;#N/A
4235;GNG7;#N/A
4236;USP42;#N/A
4237;TOP2B;#N/A
4238;OR51E2;#N/A
4239;STXBP1;#N/A
4240;AGGF1;x
4241;CETN2;#N/A
4242;RYR3;#N/A
4243;UQCRQ;#N/A
4244;AKR1D1;#N/A
4245;TLK2;#N/A
4246;DMKN;#N/A
4247;UBE2E3;#N/A
4248;EIF2B1;x
4249;ING5;#N/A
4250;HEMGN;#N/A
4251;DGKE;#N/A
4252;HES6;#N/A
4253;TLX3;x
4254;TMEM219;#N/A
4255;PHF20;#N/A
4256;MEPE;#N/A
4257;SOX5;#N/A
4258;WIPF2;#N/A
4259;PLEKHO1;#N/A
4260;ZMYND11;#N/A
4261;ERO1A;#N/A
4262;FSHB;#N/A
4263;LSM4;#N/A
4264;FYTTD1;#N/A
4265;IFNA8;#N/A
4266;STX8;#N/A
4267;ARG1;#N/A
4268;RFPL4B;#N/A
4269;SRRM1;#N/A
4270;TLR9;#N/A
4271;GSK3A;#N/A
4272;SAP130;#N/A
4273;FOXN3;#N/A
4274;CHSY1;#N/A
4275;EXOSC7;#N/A
4276;SF3A3;#N/A
4277;HOXB5;#N/A
4278;HOXD13;#N/A
4279;TJP3;#N/A
4280;TEX10;#N/A
4281;LARP1B;#N/A
4282;ARMCX5;#N/A
4283;TFDP3;#N/A
4284;RAB1A;#N/A
4285;SLAMF1;#N/A
4286;FAT4;#N/A
4287;SPOCK3;#N/A
4288;TNNI3;#N/A
4289;LHX6;#N/A
4290;ATP1A1;x
4291;IGF2R;#N/A
4292;UFM1;#N/A
4293;PAK4;#N/A
4294;CALCA;#N/A
4295;MAB21L2;#N/A
4296;COX4I1;#N/A
4297;STX18;#N/A
4298;ZNF808;#N/A
4299;RBBP6;#N/A
4300;CLK2;#N/A
4301;H2AC7;#N/A
4302;CHD7;#N/A
4303;CEP128;#N/A
4304;NDP;#N/A
4305;RPAP1;#N/A
4306;EEF1D;#N/A
4307;IL13;#N/A
4308;PPTC7;#N/A
4309;PMPCA;#N/A
4310;NUMA1;#N/A
4311;IDS;#N/A
4312;LIN7A;#N/A
4313;SZT2;#N/A
4314;TIGAR;x
4315;FANCC;x
4316;CMTM5;#N/A
4317;SORBS1;#N/A
4318;ABI3;#N/A
4319;MED23;#N/A
4320;GPM6B;#N/A
4321;GATA6;x
4322;SCAND1;#N/A
4323;DNAJB9;#N/A
4324;C21orf91;#N/A
4325;CDK5RAP3;#N/A
4326;WBP1;#N/A
4327;CBX7;#N/A
4328;BNIP2;#N/A
4329;EPHA2;#N/A
4330;SULT1B1;#N/A
4331;KCNB1;#N/A
4332;DIABLO;#N/A
4333;IFRD2;#N/A
4334;CNTNAP1;#N/A
4335;ELF3;x
4336;BRAT1;#N/A
4337;SOX14;#N/A
4338;ZFHX4;#N/A
4339;RPL13A;#N/A
4340;CERK;#N/A
4341;TXNDC15;#N/A
4342;SLC25A5;#N/A
4343;RRS1;#N/A
4344;SYT1;#N/A
4345;TRMT1;#N/A
4346;DLX5;#N/A
4347;BRF2;#N/A
4348;H2BC3;#N/A
4349;ZNF490;#N/A
4350;TRAPPC2L;#N/A
4351;PARP9;#N/A
4352;RPL35A;#N/A
4353;UBE3D;#N/A
4354;MYH4;#N/A
4355;TCL1B;x
4356;FKBP6;#N/A
4357;FILIP1;#N/A
4358;DRAP1;#N/A
4359;ANAPC7;#N/A
4360;APOC3;#N/A
4361;RGS2;#N/A
4362;ORC6;#N/A
4363;KLRD1;#N/A
4364;NCKAP5L;#N/A
4365;OXR1;#N/A
4366;CDC25A;#N/A
4367;CELSR1;#N/A
4368;TTLL1;#N/A
4369;CLDN16;#N/A
4370;RAB14;#N/A
4371;ZBTB43;#N/A
4372;ALDH3A2;#N/A
4373;CDKN2AIP;#N/A
4374;TP53INP1;#N/A
4375;F13A1;#N/A
4376;ZNF131;#N/A
4377;SLX1B;#N/A
4378;PDE2A;#N/A
4379;GGCT;#N/A
4380;SNX9;#N/A
4381;RNASE7;#N/A
4382;TBX20;#N/A
4383;RAB3IP;#N/A
4384;MUC7;#N/A
4385;TJP2;#N/A
4386;RPS27;#N/A
4387;SMARCD2;#N/A
4388;DDX47;#N/A
4389;OGFRL1;#N/A
4390;HOXC6;#N/A
4391;TBC1D32;#N/A
4392;TBC1D19;#N/A
4393;LHX2;#N/A
4394;MRPL19;#N/A
4395;SAP30;#N/A
4396;PLCB1;#N/A
4397;HOXB9;#N/A
4398;MTX3;#N/A
4399;KRT31;#N/A
4400;FOXF1;x
4401;MBD1;#N/A
4402;IL5;#N/A
4403;TAB3;#N/A
4404;CCNDBP1;#N/A
4405;CNN1;#N/A
4406;RALGPS2;#N/A
4407;STAT4;x
4408;FAM78A;#N/A
4409;NISCH;#N/A
4410;FHL1;#N/A
4411;ERLIN1;#N/A
4412;WNT3;#N/A
4413;CAPZB;#N/A
4414;B3GAT3;#N/A
4415;SLC12A6;#N/A
4416;RPS21;#N/A
4417;NINL;#N/A
4418;MAGEB18;#N/A
4419;OTUD7B;#N/A
4420;POLH;#N/A
4421;DIAPH1;#N/A
4422;GJA4;#N/A
4423;PAQR3;#N/A
4424;USP43;#N/A
4425;HIC1;#N/A
4426;CCL19;#N/A
4427;LMBRD2;#N/A
4428;GRIPAP1;#N/A
4429;TULP4;#N/A
4430;AATF;#N/A
4431;LCE3E;#N/A
4432;ZRANB1;#N/A
4433;MPRIP;#N/A
4434;MRPS2;#N/A
4435;ADAMTS1;#N/A
4436;CTSV;#N/A
4437;GABRR1;#N/A
4438;EPDR1;#N/A
4439;TLN1;#N/A
4440;SETD3;#N/A
4441;NMD3;#N/A
4442;CDH6;#N/A
4443;ADAR;#N/A
4444;ANAPC5;#N/A
4445;LHX8;#N/A
4446;MMP7;#N/A
4447;DLD;#N/A
4448;IPO7;#N/A
4449;CASP2;#N/A
4450;CLK3;#N/A
4451;ATP1B3;#N/A
4452;BPNT2;#N/A
4453;KCTD4;#N/A
4454;MTA3;#N/A
4455;SYNJ2BP;#N/A
4456;COL14A1;#N/A
4457;IL11RA;#N/A
4458;CBWD1;#N/A
4459;NOS1;#N/A
4460;NELL2;#N/A
4461;SNCB;#N/A
4462;RBM4;#N/A
4463;DCLRE1C;#N/A
4464;MZT2A;#N/A
4465;HEPHL1;#N/A
4466;MBNL2;#N/A
4467;SMYD3;x
4468;CRY1;#N/A
4469;COG6;#N/A
4470;GPSM2;#N/A
4471;AP3B2;#N/A
4472;EIF4A2;x
4473;CREB3L1;#N/A
4474;ZBED6;#N/A
4475;TRAF4;#N/A
4476;CST1;#N/A
4477;CASC3;#N/A
4478;TSPAN17;#N/A
4479;MUC1;#N/A
4480;UBASH3A;#N/A
4481;PRKD3;#N/A
4482;PDK1;x
4483;HMG20A;#N/A
4484;IKZF5;#N/A
4485;UBE2L3;#N/A
4486;KXD1;#N/A
4487;SLC12A2;#N/A
4488;TET1;x
4489;REEP3;#N/A
4490;SDAD1;#N/A
4491;HTRA1;#N/A
4492;KLHL12;#N/A
4493;FAM114A2;#N/A
4494;TRAPPC2;#N/A
4495;SUDS3;#N/A
4496;GTF2IRD1;#N/A
4497;POLB;#N/A
4498;NUP93;#N/A
4499;ARPC5;#N/A
4500;MFSD8;#N/A
4501;ANKFY1;#N/A
4502;MYH13;#N/A
4503;ITPA;#N/A
4504;CRCT1;#N/A
4505;GMFB;#N/A
4506;CIITA;x
4507;POLR1F;#N/A
4508;COMMD10;#N/A
4509;SYVN1;#N/A
4510;C9orf72;#N/A
4511;MRPS27;#N/A
4512;GNG10;#N/A
4513;PPP1R16B;#N/A
4514;ZCCHC3;#N/A
4515;FAM9B;#N/A
4516;NCAPD3;#N/A
4517;CRYBA1;#N/A
4518;NUDCD2;#N/A
4519;THRB;#N/A
4520;DST;#N/A
4521;SNRPF;#N/A
4522;CHMP1A;#N/A
4523;DMD;#N/A
4524;ARHGEF2;#N/A
4525;DAGLB;#N/A
4526;CCNL1;#N/A
4527;MX1;#N/A
4528;BROX;#N/A
4529;SEPTIN11;#N/A
4530;NHSL2;#N/A
4531;PNISR;#N/A
4532;XYLT1;#N/A
4533;SF3B4;#N/A
4534;SRFBP1;#N/A
4535;TMPPE;#N/A
4536;RPS24;#N/A
4537;SPP1;#N/A
4538;SLC9A9;#N/A
4539;IFT20;#N/A
4540;CRTC2;#N/A
4541;SSBP4;#N/A
4542;CFHR4;#N/A
4543;RCSD1;#N/A
4544;CYYR1;#N/A
4545;TCEAL5;#N/A
4546;AP1M1;#N/A
4547;FASN;#N/A
4548;PLXNB2;#N/A
4549;DENR;#N/A
4550;EXOC1;#N/A
4551;LASP1;#N/A
4552;UFC1;#N/A
4553;SORBS2;#N/A
4554;RFX7;#N/A
4555;AMER3;#N/A
4556;STXBP2;#N/A
4557;TNFRSF8;#N/A
4558;LAMP2;#N/A
4559;FCER2;#N/A
4560;NDUFS4;#N/A
4561;SSH2;#N/A
4562;GCM2;#N/A
4563;PRDX6;#N/A
4564;VEGFB;#N/A
4565;BANP;#N/A
4566;RFPL2;#N/A
4567;MTUS2;#N/A
4568;PPA2;#N/A
4569;PCBP3;#N/A
4570;PLCZ1;#N/A
4571;TRIM72;#N/A
4572;IL10RB;#N/A
4573;UBXN6;#N/A
4574;ITM2B;#N/A
4575;IHH;#N/A
4576;SPHK1;#N/A
4577;MNDA;#N/A
4578;COL9A1;#N/A
4579;ZNF526;#N/A
4580;GOLGB1;#N/A
4581;DCD;#N/A
4582;POLL;#N/A
4583;CDO1;#N/A
4584;PPM1B;#N/A
4585;PAG1;#N/A
4586;RBPMS2;#N/A
4587;RNF123;#N/A
4588;SNX16;#N/A
4589;TRO;#N/A
4590;GCC1;#N/A
4591;ANK2;#N/A
4592;FAM222A;#N/A
4593;PSG4;#N/A
4594;PDE5A;#N/A
4595;UPRT;#N/A
4596;TRUB1;#N/A
4597;TMOD1;#N/A
4598;KIF3B;#N/A
4599;SARNP;#N/A
4600;SLC4A1;#N/A
4601;MED7;#N/A
4602;BLNK;#N/A
4603;CEP152;#N/A
4604;PLBD2;#N/A
4605;MAP4K3;#N/A
4606;ARMC10;#N/A
4607;LSM3;#N/A
4608;NEO1;#N/A
4609;CSNK1G3;#N/A
4610;CPSF4;#N/A
4611;FANCG;x
4612;PFN1;#N/A
4613;MKNK2;#N/A
4614;LRBA;#N/A
4615;SREBF2;#N/A
4616;NEK4;#N/A
4617;CEP250;#N/A
4618;SSTR3;#N/A
4619;KIAA0319L;#N/A
4620;PPL;#N/A
4621;CERS6;#N/A
4622;AJUBA;x
4623;AHCY;#N/A
4624;ACTR3B;#N/A
4625;EIF3D;#N/A
4626;ZDHHC9;#N/A
4627;GPHA2;#N/A
4628;NCAPH2;#N/A
4629;CLCA2;#N/A
4630;SPC24;#N/A
4631;MYH8;#N/A
4632;NDUFB9;#N/A
4633;PLEKHA1;#N/A
4634;ASPH;#N/A
4635;FOXO4;#N/A
4636;GINS3;#N/A
4637;HLA-F;#N/A
4638;VAMP2;#N/A
4639;TAPBP;#N/A
4640;VAMP8;#N/A
4641;FSD2;#N/A
4642;NDC80;#N/A
4643;RAD17;x
4644;RAP1GDS1;#N/A
4645;MGP;#N/A
4646;DGKB;#N/A
4647;RBM10;x
4648;MYOZ2;#N/A
4649;CCDC50;#N/A
4650;SAV1;#N/A
4651;GNPDA2;#N/A
4652;DDX54;#N/A
4653;TRMT2A;#N/A
4654;CDCA2;#N/A
4655;CGRRF1;#N/A
4656;ORMDL3;#N/A
4657;NOS2;#N/A
4658;NOC2L;#N/A
4659;MRPL30;#N/A
4660;TMX1;#N/A
4661;ADIPOQ;#N/A
4662;ZNF652;#N/A
4663;GRPEL2;#N/A
4664;ADCYAP1;#N/A
4665;MRPL49;#N/A
4666;VPS35;#N/A
4667;ATXN1L;#N/A
4668;RAD52;#N/A
4669;FAM9A;#N/A
4670;H2BC9;#N/A
4671;ZNF653;#N/A
4672;CHD1L;#N/A
4673;HLA-G;#N/A
4674;FSD1;#N/A
4675;EIF5B;#N/A
4676;RAC2;x
4677;UBAC1;#N/A
4678;FERMT3;#N/A
4679;CD8A;#N/A
4680;C8orf74;#N/A
4681;UTP14C;#N/A
4682;HMGB2;#N/A
4683;DDX58;#N/A
4684;XBP1;x
4685;TPR;#N/A
4686;CFH;#N/A
4687;IGFBP7;#N/A
4688;PTGFR;#N/A
4689;PLD2;#N/A
4690;NR2F2;#N/A
4691;PLXNB1;#N/A
4692;TUBB1;#N/A
4693;ZBTB38;#N/A
4694;KIAA0408;#N/A
4695;GNG11;#N/A
4696;URM1;#N/A
4697;LARP1;#N/A
4698;ZNF384;#N/A
4699;PKP2;#N/A
4700;AKAP1;#N/A
4701;RPS6KA3;#N/A
4702;GAB3;#N/A
4703;KLK2;#N/A
4704;ZNF829;#N/A
4705;CCR3;#N/A
4706;PHYHIP;#N/A
4707;IFNA4;#N/A
4708;PDE4DIP;#N/A
4709;HSF4;#N/A
4710;RCN3;#N/A
4711;CEP63;#N/A
4712;IRF5;#N/A
4713;DDI1;#N/A
4714;GEMIN6;#N/A
4715;HPCAL4;#N/A
4716;RIC3;#N/A
4717;MSI2;x
4718;ST8SIA1;#N/A
4719;SLC35A2;#N/A
4720;TAF6;#N/A
4721;PGK1;#N/A
4722;CSGALNACT1;#N/A
4723;PSG1;#N/A
4724;HNRNPF;#N/A
4725;TBX21;#N/A
4726;DIAPH2;#N/A
4727;SOX21;#N/A
4728;SF3B3;#N/A
4729;SORL1;#N/A
4730;VAMP3;#N/A
4731;SNX18;#N/A
4732;WDR33;#N/A
4733;CCDC33;#N/A
4734;LMX1B;#N/A
4735;RAB34;#N/A
4736;FBXO3;#N/A
4737;NKIRAS1;#N/A
4738;MYLK;#N/A
4739;CACNA1A;#N/A
4740;CRB1;#N/A
4741;MAGI3;#N/A
4742;ELMOD2;#N/A
4743;SCGN;#N/A
4744;DNM1;#N/A
4745;KPTN;#N/A
4746;MFAP5;#N/A
4747;ATG2A;#N/A
4748;GNAT3;#N/A
4749;PAAF1;#N/A
4750;MOXD1;#N/A
4751;COPZ2;#N/A
4752;BCL2L12;#N/A
4753;ICA1L;#N/A
4754;MRPL37;#N/A
4755;CCDC6;#N/A
4756;TMEM68;#N/A
4757;GXYLT1;#N/A
4758;MLLT10;x
4759;RPL23A;#N/A
4760;LAGE3;#N/A
4761;ETV6;x
4762;ACAD9;#N/A
4763;CXCL9;#N/A
4764;RAC3;#N/A
4765;ATP5PO;#N/A
4766;MOB2;#N/A
4767;TRA2B;#N/A
4768;COPS8;#N/A
4769;MAFK;#N/A
4770;ITGB5;#N/A
4771;USP5;#N/A
4772;NSF;#N/A
4773;PRDM1;x
4774;LPAR4;#N/A
4775;GSTCD;#N/A
4776;AFAP1;#N/A
4777;ZYX;#N/A
4778;ZMYM5;#N/A
4779;NR0B1;#N/A
4780;FGF4;x
4781;LIPH;#N/A
4782;CUBN;#N/A
4783;CSHL1;#N/A
4784;FXYD6;#N/A
4785;EDEM1;#N/A
4786;RHOB;#N/A
4787;FOXD3;#N/A
4788;GPR50;#N/A
4789;PINK1;#N/A
4790;DSG1;#N/A
4791;PTPRJ;#N/A
4792;SLC25A1;#N/A
4793;ZZEF1;#N/A
4794;CD6;#N/A
4795;RADIL;#N/A
4796;DCAF16;#N/A
4797;RPL12;#N/A
4798;GTF3A;#N/A
4799;GABBR2;#N/A
4800;ATP6V1B2;x
4801;GINS2;#N/A
4802;RAD51D;x
4803;PCGF3;#N/A
4804;PKD1;#N/A
4805;PSAP;#N/A
4806;DIXDC1;#N/A
4807;PINX1;#N/A
4808;HPX;#N/A
4809;GRM2;#N/A
4810;KIAA1671;#N/A
4811;ZNF524;#N/A
4812;DHX8;#N/A
4813;NCAM1;#N/A
4814;TAX1BP1;#N/A
4815;IL2;#N/A
4816;RPS12;#N/A
4817;NPHP3;#N/A
4818;GBA;#N/A
4819;PNKP;#N/A
4820;DTYMK;#N/A
4821;GAD2;#N/A
4822;PBX3;#N/A
4823;TRAPPC8;#N/A
4824;TRIM39;#N/A
4825;RTEL1;x
4826;MED29;#N/A
4827;PARP2;#N/A
4828;RPS17;#N/A
4829;ARF5;#N/A
4830;NAP1L5;#N/A
4831;SREBF1;#N/A
4832;NDUFAB1;#N/A
4833;LRIF1;#N/A
4834;LIMK2;#N/A
4835;ELP1;#N/A
4836;WNK1;#N/A
4837;HOXC4;#N/A
4838;AMBRA1;#N/A
4839;KTN1;#N/A
4840;HAVCR2;#N/A
4841;SIGLEC5;#N/A
4842;MAGI1;#N/A
4843;GNG13;#N/A
4844;VSNL1;#N/A
4845;NEDD9;#N/A
4846;SP110;#N/A
4847;C1QC;#N/A
4848;LTF;#N/A
4849;IL13RA2;#N/A
4850;NFAM1;#N/A
4851;NNAT;#N/A
4852;DEDD;#N/A
4853;CDC7;#N/A
4854;CEP70;#N/A
4855;RPS6KA5;#N/A
4856;CFL2;#N/A
4857;IFI30;#N/A
4858;RYK;#N/A
4859;EGLN1;#N/A
4860;ARNT2;#N/A
4861;CD244;#N/A
4862;EXOSC9;#N/A
4863;INPP5A;#N/A
4864;PSMB8;#N/A
4865;PIAS3;#N/A
4866;PPP1R12B;#N/A
4867;NANOG;#N/A
4868;TXNL1;#N/A
4869;ST7L;#N/A
4870;BICD1;#N/A
4871;PIP5K1A;#N/A
4872;NEU2;#N/A
4873;RASSF7;#N/A
4874;KAT8;#N/A
4875;LSM10;#N/A
4876;C4orf46;#N/A
4877;ARPC2;#N/A
4878;SYAP1;#N/A
4879;MPZL1;#N/A
4880;EIF2AK3;#N/A
4881;SYT6;#N/A
4882;SYNC;#N/A
4883;AVPR1A;#N/A
4884;PLEC;#N/A
4885;ARL6IP6;#N/A
4886;CTSB;#N/A
4887;TBC1D25;#N/A
4888;KRTAP5-9;#N/A
4889;SOAT1;#N/A
4890;MIS18BP1;#N/A
4891;MYO16;#N/A
4892;CREBZF;#N/A
4893;SEPTIN2;#N/A
4894;CNOT8;#N/A
4895;RRM1;#N/A
4896;IQUB;#N/A
4897;DHX38;#N/A
4898;VPS11;#N/A
4899;BTN2A1;#N/A
4900;UTP15;#N/A
4901;MRPL14;#N/A
4902;NSMCE1;#N/A
4903;DPEP2;#N/A
4904;USP2;#N/A
4905;EPM2AIP1;#N/A
4906;MEAF6;#N/A
4907;HNRNPA3;#N/A
4908;USH1C;#N/A
4909;ZNF687;#N/A
4910;DNAJB1;#N/A
4911;CD180;#N/A
4912;C15orf39;#N/A
4913;APH1A;#N/A
4914;GTF2H1;#N/A
4915;COX7A2L;#N/A
4916;WDR45B;#N/A
4917;SLC22A12;#N/A
4918;PIGA;x
4919;NOG;#N/A
4920;ITGA10;#N/A
4921;DCTN3;#N/A
4922;USP21;#N/A
4923;SEPTIN3;#N/A
4924;SMARCA1;x
4925;MSH5;#N/A
4926;AVL9;#N/A
4927;HUS1;#N/A
4928;CNKSR1;#N/A
4929;CLEC2A;#N/A
4930;CER1;#N/A
4931;NSD3;#N/A
4932;DOCK8;#N/A
4933;PTCD3;#N/A
4934;LILRB4;#N/A
4935;B3GNT2;#N/A
4936;TMEM248;#N/A
4937;SNAPC1;#N/A
4938;PTPN13;x
4939;ZSCAN1;#N/A
4940;STX16;#N/A
4941;CHIA;#N/A
4942;LY9;#N/A
4943;UNC80;#N/A
4944;CYC1;#N/A
4945;NXT2;#N/A
4946;TADA1;#N/A
4947;EPRS1;#N/A
4948;CTSS;#N/A
4949;DTX3L;#N/A
4950;TENM3;#N/A
4951;EDC3;#N/A
4952;MYO1F;#N/A
4953;ZC3H18;#N/A
4954;PPIE;#N/A
4955;MRPL44;#N/A
4956;CHRD;#N/A
4957;PSMG2;#N/A
4958;HLTF;#N/A
4959;ITGB3BP;#N/A
4960;EIF1B;#N/A
4961;MFAP1;#N/A
4962;POLR2H;#N/A
4963;PPP6R2;#N/A
4964;SELE;#N/A
4965;PPP4R1;#N/A
4966;CLDN11;#N/A
4967;PTRH1;#N/A
4968;NAXD;#N/A
4969;TOPORS;#N/A
4970;DUSP19;#N/A
4971;MRPS9;#N/A
4972;LDB3;#N/A
4973;SYNM;#N/A
4974;FUT8;#N/A
4975;ADD1;#N/A
4976;MSR1;#N/A
4977;CLDND1;#N/A
4978;PHTF2;#N/A
4979;NEFM;#N/A
4980;LYPLA1;#N/A
4981;CTCF;x
4982;IL1R2;#N/A
4983;TRMT61B;#N/A
4984;AP5Z1;#N/A
4985;DDX23;#N/A
4986;MAD2L1BP;#N/A
4987;SERINC1;#N/A
4988;HNRNPDL;#N/A
4989;NDUFA10;#N/A
4990;HEATR3;#N/A
4991;IL3;x
4992;CNTNAP3;#N/A
4993;KCNMA1;#N/A
4994;SGK1;x
4995;MITD1;#N/A
4996;METTL14;#N/A
4997;ATP2A3;#N/A
4998;TSR3;#N/A
4999;DGKZ;#N/A
5000;DBF4;#N/A
5001;CAMKK2;#N/A
5002;CHST11;#N/A
5003;DIP2A;#N/A
5004;TSN;#N/A
5005;PACSIN3;#N/A
5006;LMO2;x
5007;TSHZ2;#N/A
5008;NOL8;#N/A
5009;MSL2;#N/A
5010;C1QL4;#N/A
5011;RSBN1L;#N/A
5012;BIN1;#N/A
5013;GPR21;#N/A
5014;FTL;#N/A
5015;USP18;#N/A
5016;EYA3;#N/A
5017;ELP3;#N/A
5018;TTC28;#N/A
5019;PAEP;#N/A
5020;TRIM42;#N/A
5021;TIMM9;#N/A
5022;L2HGDH;#N/A
5023;COPB2;#N/A
5024;UCHL1;x
5025;LSM6;#N/A
5026;STAP1;#N/A
5027;MAD1L1;#N/A
5028;TOB1;#N/A
5029;SH2D2A;#N/A
5030;GPX1;#N/A
5031;EAPP;#N/A
5032;INHBE;#N/A
5033;KIAA1549;#N/A
5034;CCDC144A;#N/A
5035;JAKMIP1;#N/A
5036;AGO1;x
5037;RPL35;#N/A
5038;RPS25;#N/A
5039;RPRD2;#N/A
5040;AKAP5;#N/A
5041;CARS2;#N/A
5042;CST2;#N/A
5043;IRF6;#N/A
5044;CHAMP1;#N/A
5045;ERCC4;x
5046;PDE6D;#N/A
5047;WDR59;#N/A
5048;RPL21;#N/A
5049;CDK20;#N/A
5050;UFL1;#N/A
5051;EN2;#N/A
5052;GSC;#N/A
5053;YY1AP1;#N/A
5054;IGHA1;#N/A
5055;PPM1D;x
5056;POLE2;#N/A
5057;PLCB3;#N/A
5058;EIF1AX;#N/A
5059;GRIN3B;#N/A
5060;CST9;#N/A
5061;COL2A1;x
5062;LRR1;#N/A
5063;MED27;#N/A
5064;MRPL54;#N/A
5065;SH3GLB1;#N/A
5066;GPHN;#N/A
5067;MRPL12;#N/A
5068;NDUFB1;#N/A
5069;SORBS3;#N/A
5070;DOK4;#N/A
5071;MRPL40;#N/A
5072;SUCLG2;#N/A
5073;PTPRN;#N/A
5074;NOM1;#N/A
5075;MYL12B;#N/A
5076;RFC1;#N/A
5077;GRIP1;#N/A
5078;CEP72;#N/A
5079;TNRC6C;#N/A
5080;SERPINB2;#N/A
5081;LRP1B;x
5082;CMTM3;#N/A
5083;TOP3B;#N/A
5084;TUBGCP2;#N/A
5085;MNAT1;#N/A
5086;RFC2;#N/A
5087;ITPR3;#N/A
5088;NIP7;#N/A
5089;TTC21B;#N/A
5090;SH3RF1;#N/A
5091;ACADVL;#N/A
5092;ACTG2;#N/A
5093;CCL1;#N/A
5094;JOSD2;#N/A
5095;SEPTIN12;#N/A
5096;GPR135;#N/A
5097;ACY3;#N/A
5098;DYSF;#N/A
5099;SAMHD1;x
5100;FABP4;#N/A
5101;PAPOLA;#N/A
5102;ACP2;#N/A
5103;PRPF38B;#N/A
5104;ZBTB7A;x
5105;MAPK8IP2;#N/A
5106;NDUFAF1;#N/A
5107;RPE;#N/A
5108;ARPC4;#N/A
5109;MRPL27;#N/A
5110;TAMALIN;#N/A
5111;RBM45;#N/A
5112;SYN1;#N/A
5113;HIPK4;#N/A
5114;NTRK3;x
5115;NFATC4;#N/A
5116;EPB41L5;#N/A
5117;FBXL14;#N/A
5118;BACH2;x
5119;PLAGL2;#N/A
5120;SLBP;#N/A
5121;TREX2;#N/A
5122;SYDE2;#N/A
5123;IL1RL1;#N/A
5124;HSPA13;#N/A
5125;TACR3;#N/A
5126;UBXN11;#N/A
5127;PRPS1;#N/A
5128;MALSU1;#N/A
5129;YIPF6;#N/A
5130;MED11;#N/A
5131;AK6;#N/A
5132;FBXW2;#N/A
5133;CNGA3;#N/A
5134;TNRC6A;#N/A
5135;TEKT2;#N/A
5136;TSGA10IP;#N/A
5137;TIA1;#N/A
5138;PPIL2;#N/A
5139;PDE4B;#N/A
5140;DUSP11;#N/A
5141;MSX1;#N/A
5142;SOX11;#N/A
5143;NFIX;#N/A
5144;LARS1;#N/A
5145;IL17A;#N/A
5146;AKAP4;#N/A
5147;PPP2R5D;#N/A
5148;RAB39B;#N/A
5149;TRAK2;#N/A
5150;PRKACG;#N/A
5151;MLF2;#N/A
5152;KIF21B;#N/A
5153;ESCO2;x
5154;TRIM41;#N/A
5155;BRPF1;#N/A
5156;LRRC40;#N/A
5157;GSTK1;#N/A
5158;RALGDS;#N/A
5159;FRS3;#N/A
5160;ADAM10;#N/A
5161;JPH2;#N/A
5162;ETFA;#N/A
5163;NFYA;#N/A
5164;ATG16L1;#N/A
5165;TSNARE1;#N/A
5166;COMMD6;#N/A
5167;PNPLA2;#N/A
5168;MLLT3;x
5169;OTX2;#N/A
5170;BDNF;#N/A
5171;TNNT1;#N/A
5172;MID2;#N/A
5173;ZNF250;#N/A
5174;IGSF8;#N/A
5175;TNIP1;#N/A
5176;CHRNA4;#N/A
5177;GADD45B;#N/A
5178;CCL3;#N/A
5179;HOXB3;#N/A
5180;TMCC2;#N/A
5181;AP1G2;#N/A
5182;GRB10;#N/A
5183;CXCR5;#N/A
5184;ERCC6L;#N/A
5185;AGTPBP1;#N/A
5186;SRP54;#N/A
5187;AP3B1;#N/A
5188;RAB3GAP1;#N/A
5189;RPL11;#N/A
5190;P3H4;#N/A
5191;CLNS1A;#N/A
5192;TFAP4;#N/A
5193;RSL24D1;#N/A
5194;AIMP2;#N/A
5195;ENPP6;#N/A
5196;PTPRF;#N/A
5197;TARBP2;#N/A
